"Date Time, GMT-07:00","Water Content, m³/m³ (SEN S/N: 20084300, LBL: West1)","Water Content, m³/m³ (SEN S/N: 20084302, LBL: East1)","Water Content, m³/m³ (SEN S/N: 20084303, LBL: East2)","Water Content, m³/m³ (SEN S/N: 20196321, LBL: West 2)"
18-03-16 13:38:29.0,0.1434,0.1092,0.1150,0.1274
18-03-16 13:48:29.0,0.1434,0.1092,0.1150,0.1281
18-03-16 13:58:29.0,0.1434,0.1092,0.1150,0.1274
18-03-16 14:08:29.0,0.1426,0.1085,0.1143,0.1274
18-03-16 14:18:29.0,0.1426,0.1085,0.1136,0.1267
18-03-16 14:28:29.0,0.1434,0.1092,0.1136,0.1274
18-03-16 14:38:29.0,0.1434,0.1092,0.1143,0.1281
18-03-16 14:48:29.0,0.1426,0.1092,0.1136,0.1274
18-03-16 14:58:29.0,0.1426,0.1092,0.1136,0.1274
18-03-16 15:08:29.0,0.1426,0.1085,0.1129,0.1267
18-03-16 15:18:29.0,0.1419,0.1085,0.1129,0.1267
18-03-16 15:28:29.0,0.1426,0.1085,0.1129,0.1274
18-03-16 15:38:29.0,0.1419,0.1078,0.1129,0.1274
18-03-16 15:48:29.0,0.1412,0.1078,0.1121,0.1259
18-03-16 15:58:29.0,0.1412,0.1071,0.1114,0.1259
18-03-16 16:08:29.0,0.1412,0.1071,0.1114,0.1252
18-03-16 16:18:29.0,0.1405,0.1056,0.1114,0.1252
18-03-16 16:28:29.0,0.1397,0.1056,0.1114,0.1245
18-03-16 16:38:29.0,0.1397,0.1049,0.1107,0.1238
18-03-16 16:48:29.0,0.1405,0.1049,0.1100,0.1238
18-03-16 16:58:29.0,0.1390,0.1042,0.1100,0.1238
18-03-16 17:08:29.0,0.1383,0.1034,0.1085,0.1230
18-03-16 17:18:29.0,0.1383,0.1034,0.1085,0.1223
18-03-16 17:28:29.0,0.1376,0.1027,0.1078,0.1223
18-03-16 17:38:29.0,0.1383,0.1027,0.1078,0.1223
18-03-16 17:48:29.0,0.1383,0.1027,0.1078,0.1216
18-03-16 17:58:29.0,0.1376,0.1020,0.1071,0.1216
18-03-16 18:08:29.0,0.1376,0.1020,0.1071,0.1216
18-03-16 18:18:29.0,0.1376,0.1020,0.1071,0.1209
18-03-16 18:28:29.0,0.1376,0.1020,0.1071,0.1209
18-03-16 18:38:29.0,0.1361,0.1012,0.1071,0.1209
18-03-16 18:48:29.0,0.1368,0.1005,0.1071,0.1209
18-03-16 18:58:29.0,0.1368,0.1005,0.1071,0.1209
18-03-16 19:08:29.0,0.1361,0.1005,0.1063,0.1209
18-03-16 19:18:29.0,0.1361,0.1005,0.1063,0.1201
18-03-16 19:28:29.0,0.1361,0.0998,0.1063,0.1209
18-03-16 19:38:29.0,0.1354,0.0998,0.1063,0.1209
18-03-16 19:48:29.0,0.1354,0.0998,0.1063,0.1201
18-03-16 19:58:29.0,0.1347,0.0991,0.1056,0.1209
18-03-16 20:08:29.0,0.1347,0.0991,0.1056,0.1201
18-03-16 20:18:29.0,0.1347,0.0991,0.1056,0.1194
18-03-16 20:28:29.0,0.1354,0.0991,0.1056,0.1194
18-03-16 20:38:29.0,0.1347,0.0991,0.1056,0.1194
18-03-16 20:48:29.0,0.1347,0.0991,0.1049,0.1194
18-03-16 20:58:29.0,0.1339,0.0991,0.1049,0.1194
18-03-16 21:08:29.0,0.1347,0.0991,0.1042,0.1194
18-03-16 21:18:29.0,0.1347,0.0983,0.1042,0.1194
18-03-16 21:28:29.0,0.1339,0.0983,0.1049,0.1194
18-03-16 21:38:29.0,0.1339,0.0983,0.1042,0.1194
18-03-16 21:48:29.0,0.1347,0.0983,0.1042,0.1194
18-03-16 21:58:29.0,0.1339,0.0983,0.1042,0.1187
18-03-16 22:08:29.0,0.1339,0.0983,0.1042,0.1187
18-03-16 22:18:29.0,0.1339,0.0976,0.1042,0.1187
18-03-16 22:28:29.0,0.1339,0.0976,0.1042,0.1187
18-03-16 22:38:29.0,0.1339,0.0983,0.1042,0.1187
18-03-16 22:48:29.0,0.1339,0.0983,0.1042,0.1187
18-03-16 22:58:29.0,0.1332,0.0976,0.1042,0.1180
18-03-16 23:08:29.0,0.1339,0.0976,0.1042,0.1187
18-03-16 23:18:29.0,0.1332,0.0976,0.1042,0.1187
18-03-16 23:28:29.0,0.1332,0.0976,0.1042,0.1187
18-03-16 23:38:29.0,0.1332,0.0976,0.1042,0.1187
18-03-16 23:48:29.0,0.1332,0.0976,0.1042,0.1180
18-03-16 23:58:29.0,0.1332,0.0976,0.1042,0.1180
18-03-17 00:08:29.0,0.1332,0.0976,0.1042,0.1180
18-03-17 00:18:29.0,0.1332,0.0976,0.1042,0.1187
18-03-17 00:28:29.0,0.1332,0.0976,0.1034,0.1180
18-03-17 00:38:29.0,0.1332,0.0976,0.1034,0.1172
18-03-17 00:48:29.0,0.1332,0.0969,0.1034,0.1180
18-03-17 00:58:29.0,0.1325,0.0976,0.1034,0.1172
18-03-17 01:08:29.0,0.1325,0.0976,0.1034,0.1172
18-03-17 01:18:29.0,0.1332,0.0962,0.1034,0.1165
18-03-17 01:28:29.0,0.1339,0.0962,0.1034,0.1172
18-03-17 01:38:29.0,0.1332,0.0962,0.1034,0.1165
18-03-17 01:48:29.0,0.1332,0.0962,0.1034,0.1165
18-03-17 01:58:29.0,0.1318,0.0954,0.1027,0.1172
18-03-17 02:08:29.0,0.1318,0.0954,0.1027,0.1172
18-03-17 02:18:29.0,0.1318,0.0954,0.1027,0.1165
18-03-17 02:28:29.0,0.1318,0.0962,0.1027,0.1165
18-03-17 02:38:29.0,0.1318,0.0962,0.1027,0.1165
18-03-17 02:48:29.0,0.1318,0.0962,0.1027,0.1165
18-03-17 02:58:29.0,0.1318,0.0962,0.1027,0.1165
18-03-17 03:08:29.0,0.1318,0.0962,0.1027,0.1165
18-03-17 03:18:29.0,0.1310,0.0954,0.1027,0.1165
18-03-17 03:28:29.0,0.1310,0.0954,0.1027,0.1165
18-03-17 03:38:29.0,0.1310,0.0954,0.1027,0.1172
18-03-17 03:48:29.0,0.1310,0.0954,0.1027,0.1165
18-03-17 03:58:29.0,0.1310,0.0954,0.1027,0.1165
18-03-17 04:08:29.0,0.1310,0.0962,0.1020,0.1165
18-03-17 04:18:29.0,0.1310,0.0954,0.1020,0.1165
18-03-17 04:28:29.0,0.1303,0.0954,0.1020,0.1158
18-03-17 04:38:29.0,0.1310,0.0954,0.1020,0.1165
18-03-17 04:48:29.0,0.1303,0.0954,0.1020,0.1165
18-03-17 04:58:29.0,0.1303,0.0954,0.1020,0.1158
18-03-17 05:08:29.0,0.1303,0.0947,0.1020,0.1165
18-03-17 05:18:29.0,0.1303,0.0954,0.1020,0.1158
18-03-17 05:28:29.0,0.1303,0.0947,0.1020,0.1158
18-03-17 05:38:29.0,0.1303,0.0947,0.1020,0.1150
18-03-17 05:48:29.0,0.1303,0.0947,0.1020,0.1150
18-03-17 05:58:29.0,0.1303,0.0947,0.1020,0.1158
18-03-17 06:08:29.0,0.1303,0.0940,0.1020,0.1158
18-03-17 06:18:29.0,0.1303,0.0947,0.1020,0.1158
18-03-17 06:28:29.0,0.1303,0.0947,0.1020,0.1158
18-03-17 06:38:29.0,0.1303,0.0947,0.1020,0.1165
18-03-17 06:48:29.0,0.1296,0.0947,0.1020,0.1165
18-03-17 06:58:29.0,0.1303,0.0947,0.1027,0.1165
18-03-17 07:08:29.0,0.1303,0.0940,0.1020,0.1165
18-03-17 07:18:29.0,0.1303,0.0947,0.1020,0.1158
18-03-17 07:28:29.0,0.1318,0.0954,0.1020,0.1165
18-03-17 07:38:29.0,0.1310,0.0962,0.1020,0.1165
18-03-17 07:48:29.0,0.1318,0.0962,0.1027,0.1172
18-03-17 07:58:29.0,0.1318,0.0954,0.1027,0.1165
18-03-17 08:08:29.0,0.1325,0.0962,0.1027,0.1172
18-03-17 08:18:29.0,0.1318,0.0969,0.1034,0.1172
18-03-17 08:28:29.0,0.1318,0.0976,0.1034,0.1165
18-03-17 08:38:29.0,0.1332,0.0976,0.1034,0.1165
18-03-17 08:48:29.0,0.1318,0.0983,0.1049,0.1172
18-03-17 08:58:29.0,0.1318,0.0976,0.1042,0.1172
18-03-17 09:08:29.0,0.1325,0.0983,0.1049,0.1180
18-03-17 09:18:29.0,0.1325,0.0991,0.1056,0.1187
18-03-17 09:28:29.0,0.1332,0.0991,0.1056,0.1194
18-03-17 09:38:29.0,0.1339,0.0998,0.1063,0.1194
18-03-17 09:48:29.0,0.1339,0.1005,0.1071,0.1194
18-03-17 09:58:29.0,0.1347,0.1012,0.1078,0.1194
18-03-17 10:08:29.0,0.1354,0.1020,0.1085,0.1201
18-03-17 10:18:29.0,0.1361,0.1027,0.1092,0.1194
18-03-17 10:28:29.0,0.1361,0.1027,0.1092,0.1201
18-03-17 10:38:29.0,0.1361,0.1034,0.1100,0.1194
18-03-17 10:48:29.0,0.1368,0.1042,0.1107,0.1201
18-03-17 10:58:29.0,0.1368,0.1042,0.1107,0.1209
18-03-17 11:08:29.0,0.1376,0.1042,0.1114,0.1201
18-03-17 11:18:29.0,0.1376,0.1049,0.1114,0.1209
18-03-17 11:28:29.0,0.1376,0.1056,0.1114,0.1209
18-03-17 11:38:29.0,0.1383,0.1063,0.1121,0.1216
18-03-17 11:48:29.0,0.1376,0.1056,0.1114,0.1209
18-03-17 11:58:29.0,0.1383,0.1063,0.1121,0.1216
18-03-17 12:08:29.0,0.1383,0.1071,0.1121,0.1216
18-03-17 12:18:29.0,0.1383,0.1063,0.1121,0.1216
18-03-17 12:28:29.0,0.1390,0.1063,0.1121,0.1216
18-03-17 12:38:29.0,0.1390,0.1071,0.1121,0.1216
18-03-17 12:48:29.0,0.1397,0.1071,0.1129,0.1216
18-03-17 12:58:29.0,0.1397,0.1071,0.1129,0.1223
18-03-17 13:08:29.0,0.1390,0.1071,0.1121,0.1223
18-03-17 13:18:29.0,0.1397,0.1071,0.1121,0.1223
18-03-17 13:28:29.0,0.1390,0.1071,0.1121,0.1223
18-03-17 13:38:29.0,0.1390,0.1085,0.1121,0.1223
18-03-17 13:48:29.0,0.1390,0.1085,0.1121,0.1223
18-03-17 13:58:29.0,0.1390,0.1085,0.1121,0.1223
18-03-17 14:08:29.0,0.1397,0.1085,0.1121,0.1223
18-03-17 14:18:29.0,0.1397,0.1085,0.1114,0.1223
18-03-17 14:28:29.0,0.1397,0.1085,0.1121,0.1230
18-03-17 14:38:29.0,0.1390,0.1085,0.1114,0.1230
18-03-17 14:48:29.0,0.1397,0.1078,0.1114,0.1230
18-03-17 14:58:29.0,0.1390,0.1085,0.1114,0.1230
18-03-17 15:08:29.0,0.1390,0.1078,0.1107,0.1223
18-03-17 15:18:29.0,0.1383,0.1078,0.1107,0.1216
18-03-17 15:28:29.0,0.1390,0.1078,0.1107,0.1223
18-03-17 15:38:29.0,0.1383,0.1071,0.1100,0.1223
18-03-17 15:48:29.0,0.1376,0.1071,0.1100,0.1223
18-03-17 15:58:29.0,0.1383,0.1078,0.1100,0.1216
18-03-17 16:08:29.0,0.1376,0.1071,0.1092,0.1216
18-03-17 16:18:29.0,0.1376,0.1071,0.1085,0.1209
18-03-17 16:28:29.0,0.1368,0.1063,0.1078,0.1201
18-03-17 16:38:29.0,0.1361,0.1056,0.1078,0.1194
18-03-17 16:48:29.0,0.1361,0.1042,0.1071,0.1180
18-03-17 16:58:29.0,0.1354,0.1042,0.1071,0.1180
18-03-17 17:08:29.0,0.1354,0.1042,0.1063,0.1180
18-03-17 17:18:29.0,0.1354,0.1034,0.1056,0.1172
18-03-17 17:28:29.0,0.1339,0.1027,0.1049,0.1172
18-03-17 17:38:29.0,0.1339,0.1020,0.1049,0.1165
18-03-17 17:48:29.0,0.1339,0.1012,0.1049,0.1165
18-03-17 17:58:29.0,0.1347,0.1020,0.1042,0.1158
18-03-17 18:08:29.0,0.1339,0.1012,0.1042,0.1158
18-03-17 18:18:29.0,0.1339,0.1005,0.1034,0.1150
18-03-17 18:28:29.0,0.1332,0.1005,0.1034,0.1158
18-03-17 18:38:29.0,0.1332,0.1005,0.1034,0.1143
18-03-17 18:48:29.0,0.1332,0.0983,0.1034,0.1150
18-03-17 18:58:29.0,0.1318,0.0976,0.1034,0.1158
18-03-17 19:08:29.0,0.1332,0.0983,0.1034,0.1158
18-03-17 19:18:29.0,0.1325,0.0983,0.1034,0.1158
18-03-17 19:28:29.0,0.1318,0.0976,0.1034,0.1150
18-03-17 19:38:29.0,0.1310,0.0976,0.1027,0.1150
18-03-17 19:48:29.0,0.1318,0.0976,0.1027,0.1143
18-03-17 19:58:29.0,0.1310,0.0969,0.1027,0.1143
18-03-17 20:08:29.0,0.1310,0.0969,0.1027,0.1143
18-03-17 20:18:29.0,0.1310,0.0976,0.1020,0.1143
18-03-17 20:28:29.0,0.1310,0.0969,0.1012,0.1143
18-03-17 20:38:29.0,0.1303,0.0976,0.1020,0.1136
18-03-17 20:48:29.0,0.1310,0.0962,0.1020,0.1143
18-03-17 20:58:29.0,0.1310,0.0969,0.1020,0.1136
18-03-17 21:08:29.0,0.1303,0.0962,0.1020,0.1136
18-03-17 21:18:29.0,0.1303,0.0969,0.1012,0.1136
18-03-17 21:28:29.0,0.1303,0.0969,0.1020,0.1129
18-03-17 21:38:29.0,0.1303,0.0962,0.1012,0.1129
18-03-17 21:48:29.0,0.1296,0.0962,0.1012,0.1136
18-03-17 21:58:29.0,0.1296,0.0954,0.1012,0.1136
18-03-17 22:08:29.0,0.1296,0.0962,0.1012,0.1129
18-03-17 22:18:29.0,0.1296,0.0969,0.1005,0.1129
18-03-17 22:28:29.0,0.1296,0.0962,0.1005,0.1129
18-03-17 22:38:29.0,0.1296,0.0954,0.1005,0.1121
18-03-17 22:48:29.0,0.1303,0.0947,0.1005,0.1121
18-03-17 22:58:29.0,0.1303,0.0947,0.1005,0.1129
18-03-17 23:08:29.0,0.1303,0.0947,0.1005,0.1129
18-03-17 23:18:29.0,0.1281,0.0947,0.0998,0.1121
18-03-17 23:28:29.0,0.1281,0.0947,0.1005,0.1121
18-03-17 23:38:29.0,0.1303,0.0940,0.1005,0.1129
18-03-17 23:48:29.0,0.1303,0.0940,0.1005,0.1129
18-03-17 23:58:29.0,0.1288,0.0954,0.0998,0.1121
18-03-18 00:08:29.0,0.1288,0.0954,0.0998,0.1121
18-03-18 00:18:29.0,0.1288,0.0954,0.1005,0.1121
18-03-18 00:28:29.0,0.1281,0.0947,0.0998,0.1121
18-03-18 00:38:29.0,0.1288,0.0947,0.0998,0.1129
18-03-18 00:48:29.0,0.1296,0.0954,0.0998,0.1121
18-03-18 00:58:29.0,0.1296,0.0947,0.0998,0.1129
18-03-18 01:08:29.0,0.1288,0.0954,0.0998,0.1114
18-03-18 01:18:29.0,0.1288,0.0947,0.0998,0.1114
18-03-18 01:28:29.0,0.1288,0.0947,0.0998,0.1114
18-03-18 01:38:29.0,0.1296,0.0940,0.0998,0.1121
18-03-18 01:48:29.0,0.1288,0.0947,0.0998,0.1121
18-03-18 01:58:29.0,0.1281,0.0940,0.0998,0.1121
18-03-18 02:08:29.0,0.1288,0.0947,0.0998,0.1121
18-03-18 02:18:29.0,0.1288,0.0947,0.0998,0.1121
18-03-18 02:28:29.0,0.1288,0.0933,0.0998,0.1121
18-03-18 02:38:29.0,0.1274,0.0940,0.0991,0.1114
18-03-18 02:48:29.0,0.1281,0.0940,0.0998,0.1121
18-03-18 02:58:29.0,0.1281,0.0933,0.0991,0.1121
18-03-18 03:08:29.0,0.1281,0.0940,0.0991,0.1114
18-03-18 03:18:29.0,0.1288,0.0933,0.0991,0.1114
18-03-18 03:28:29.0,0.1274,0.0933,0.0991,0.1114
18-03-18 03:38:29.0,0.1274,0.0933,0.0991,0.1114
18-03-18 03:48:29.0,0.1267,0.0933,0.0991,0.1114
18-03-18 03:58:29.0,0.1267,0.0933,0.0991,0.1114
18-03-18 04:08:29.0,0.1267,0.0933,0.0991,0.1114
18-03-18 04:18:29.0,0.1267,0.0925,0.0991,0.1114
18-03-18 04:28:29.0,0.1274,0.0925,0.0991,0.1114
18-03-18 04:38:29.0,0.1259,0.0940,0.0991,0.1107
18-03-18 04:48:29.0,0.1267,0.0925,0.0991,0.1107
18-03-18 04:58:29.0,0.1267,0.0925,0.0991,0.1107
18-03-18 05:08:29.0,0.1259,0.0918,0.0991,0.1100
18-03-18 05:18:29.0,0.1259,0.0933,0.0983,0.1100
18-03-18 05:28:29.0,0.1259,0.0925,0.0991,0.1107
18-03-18 05:38:29.0,0.1267,0.0933,0.0983,0.1100
18-03-18 05:48:29.0,0.1259,0.0933,0.0983,0.1107
18-03-18 05:58:29.0,0.1259,0.0918,0.0991,0.1114
18-03-18 06:08:29.0,0.1259,0.0933,0.0991,0.1107
18-03-18 06:18:29.0,0.1259,0.0925,0.0991,0.1107
18-03-18 06:28:29.0,0.1259,0.0925,0.0983,0.1107
18-03-18 06:38:29.0,0.1259,0.0925,0.0983,0.1107
18-03-18 06:48:29.0,0.1259,0.0925,0.0983,0.1100
18-03-18 06:58:29.0,0.1259,0.0933,0.0991,0.1107
18-03-18 07:08:29.0,0.1267,0.0933,0.0991,0.1114
18-03-18 07:18:29.0,0.1267,0.0947,0.0998,0.1107
18-03-18 07:28:29.0,0.1281,0.0940,0.0998,0.1114
18-03-18 07:38:29.0,0.1281,0.0947,0.0991,0.1121
18-03-18 07:48:29.0,0.1288,0.0954,0.1005,0.1129
18-03-18 07:58:29.0,0.1288,0.0954,0.1005,0.1121
18-03-18 08:08:29.0,0.1288,0.0947,0.0998,0.1129
18-03-18 08:18:29.0,0.1288,0.0954,0.1012,0.1129
18-03-18 08:28:29.0,0.1288,0.0954,0.1012,0.1121
18-03-18 08:38:29.0,0.1288,0.0962,0.1020,0.1129
18-03-18 08:48:29.0,0.1296,0.0969,0.1020,0.1129
18-03-18 08:58:29.0,0.1296,0.0969,0.1020,0.1129
18-03-18 09:08:29.0,0.1296,0.0976,0.1020,0.1121
18-03-18 09:18:29.0,0.1303,0.0976,0.1027,0.1136
18-03-18 09:28:29.0,0.1296,0.0976,0.1027,0.1136
18-03-18 09:38:29.0,0.1296,0.0983,0.1034,0.1129
18-03-18 09:48:29.0,0.1296,0.0976,0.1034,0.1136
18-03-18 09:58:29.0,0.1303,0.0976,0.1042,0.1143
18-03-18 10:08:29.0,0.1303,0.0991,0.1042,0.1136
18-03-18 10:18:29.0,0.1310,0.0991,0.1049,0.1150
18-03-18 10:28:29.0,0.1310,0.0998,0.1049,0.1143
18-03-18 10:38:29.0,0.1318,0.0998,0.1056,0.1143
18-03-18 10:48:29.0,0.1325,0.1005,0.1063,0.1150
18-03-18 10:58:29.0,0.1325,0.1012,0.1063,0.1143
18-03-18 11:08:29.0,0.1332,0.1012,0.1071,0.1158
18-03-18 11:18:29.0,0.1332,0.1020,0.1078,0.1150
18-03-18 11:28:29.0,0.1332,0.1034,0.1078,0.1143
18-03-18 11:38:29.0,0.1347,0.1042,0.1085,0.1150
18-03-18 11:48:29.0,0.1339,0.1034,0.1071,0.1143
18-03-18 11:58:29.0,0.1339,0.1034,0.1071,0.1136
18-03-18 12:08:29.0,0.1332,0.1034,0.1078,0.1136
18-03-18 12:18:29.0,0.1325,0.1027,0.1063,0.1129
18-03-18 12:28:29.0,0.1339,0.1034,0.1078,0.1129
18-03-18 12:38:29.0,0.1347,0.1042,0.1085,0.1136
18-03-18 12:48:29.0,0.1347,0.1042,0.1092,0.1129
18-03-18 12:58:29.0,0.1347,0.1049,0.1078,0.1136
18-03-18 13:08:29.0,0.1339,0.1034,0.1071,0.1129
18-03-18 13:18:29.0,0.1339,0.1034,0.1071,0.1129
18-03-18 13:28:29.0,0.1339,0.1034,0.1071,0.1136
18-03-18 13:38:29.0,0.1339,0.1042,0.1078,0.1143
18-03-18 13:48:29.0,0.1347,0.1042,0.1078,0.1136
18-03-18 13:58:29.0,0.1339,0.1034,0.1071,0.1136
18-03-18 14:08:29.0,0.1339,0.1034,0.1071,0.1121
18-03-18 14:18:29.0,0.1339,0.1034,0.1071,0.1136
18-03-18 14:28:29.0,0.1332,0.1034,0.1071,0.1129
18-03-18 14:38:29.0,0.1347,0.1034,0.1078,0.1129
18-03-18 14:48:29.0,0.1339,0.1034,0.1063,0.1129
18-03-18 14:58:29.0,0.1339,0.1034,0.1071,0.1129
18-03-18 15:08:29.0,0.1339,0.1034,0.1063,0.1136
18-03-18 15:18:29.0,0.1339,0.1034,0.1063,0.1136
18-03-18 15:28:29.0,0.1339,0.1034,0.1056,0.1121
18-03-18 15:38:29.0,0.1332,0.1027,0.1056,0.1121
18-03-18 15:48:29.0,0.1332,0.1027,0.1056,0.1121
18-03-18 15:58:29.0,0.1332,0.1020,0.1049,0.1121
18-03-18 16:08:29.0,0.1325,0.1020,0.1049,0.1114
18-03-18 16:18:29.0,0.1325,0.1012,0.1049,0.1121
18-03-18 16:28:29.0,0.1318,0.1012,0.1042,0.1114
18-03-18 16:38:29.0,0.1310,0.1005,0.1034,0.1114
18-03-18 16:48:29.0,0.1310,0.1012,0.1034,0.1107
18-03-18 16:58:29.0,0.1318,0.1005,0.1034,0.1114
18-03-18 17:08:29.0,0.1310,0.1012,0.1034,0.1107
18-03-18 17:18:29.0,0.1303,0.1005,0.1027,0.1100
18-03-18 17:28:29.0,0.1296,0.0991,0.1020,0.1100
18-03-18 17:38:29.0,0.1288,0.0983,0.1012,0.1107
18-03-18 17:48:29.0,0.1288,0.0983,0.1012,0.1092
18-03-18 17:58:29.0,0.1296,0.0983,0.1005,0.1092
18-03-18 18:08:29.0,0.1281,0.0976,0.1005,0.1078
18-03-18 18:18:29.0,0.1288,0.0976,0.1005,0.1085
18-03-18 18:28:29.0,0.1281,0.0969,0.1005,0.1078
18-03-18 18:38:29.0,0.1274,0.0962,0.1005,0.1078
18-03-18 18:48:29.0,0.1274,0.0962,0.0998,0.1078
18-03-18 18:58:29.0,0.1267,0.0954,0.0998,0.1078
18-03-18 19:08:29.0,0.1274,0.0954,0.0998,0.1078
18-03-18 19:18:29.0,0.1267,0.0954,0.0991,0.1078
18-03-18 19:28:29.0,0.1274,0.0947,0.0991,0.1071
18-03-18 19:38:29.0,0.1267,0.0947,0.0991,0.1063
18-03-18 19:48:29.0,0.1274,0.0940,0.0991,0.1071
18-03-18 19:58:29.0,0.1274,0.0940,0.0991,0.1071
18-03-18 20:08:29.0,0.1267,0.0940,0.0991,0.1063
18-03-18 20:18:29.0,0.1259,0.0933,0.0983,0.1063
18-03-18 20:28:29.0,0.1259,0.0933,0.0983,0.1063
18-03-18 20:38:29.0,0.1259,0.0933,0.0983,0.1063
18-03-18 20:48:29.0,0.1259,0.0933,0.0983,0.1063
18-03-18 20:58:29.0,0.1252,0.0933,0.0983,0.1063
18-03-18 21:08:29.0,0.1252,0.0925,0.0983,0.1056
18-03-18 21:18:29.0,0.1252,0.0925,0.0983,0.1049
18-03-18 21:28:29.0,0.1252,0.0925,0.0983,0.1056
18-03-18 21:38:29.0,0.1245,0.0925,0.0983,0.1056
18-03-18 21:48:29.0,0.1245,0.0925,0.0976,0.1056
18-03-18 21:58:29.0,0.1245,0.0925,0.0976,0.1049
18-03-18 22:08:29.0,0.1245,0.0925,0.0983,0.1056
18-03-18 22:18:29.0,0.1245,0.0925,0.0983,0.1056
18-03-18 22:28:29.0,0.1245,0.0925,0.0983,0.1049
18-03-18 22:38:29.0,0.1245,0.0918,0.0976,0.1056
18-03-18 22:48:29.0,0.1245,0.0918,0.0983,0.1049
18-03-18 22:58:29.0,0.1245,0.0918,0.0976,0.1049
18-03-18 23:08:29.0,0.1245,0.0918,0.0976,0.1049
18-03-18 23:18:29.0,0.1245,0.0918,0.0976,0.1049
18-03-18 23:28:29.0,0.1245,0.0918,0.0976,0.1049
18-03-18 23:38:29.0,0.1245,0.0918,0.0976,0.1049
18-03-18 23:48:29.0,0.1245,0.0911,0.0976,0.1049
18-03-18 23:58:29.0,0.1238,0.0918,0.0976,0.1049
18-03-19 00:08:29.0,0.1238,0.0918,0.0976,0.1049
18-03-19 00:18:29.0,0.1238,0.0918,0.0976,0.1049
18-03-19 00:28:29.0,0.1238,0.0918,0.0976,0.1049
18-03-19 00:38:29.0,0.1238,0.0911,0.0976,0.1049
18-03-19 00:48:29.0,0.1238,0.0911,0.0976,0.1049
18-03-19 00:58:29.0,0.1238,0.0904,0.0969,0.1049
18-03-19 01:08:29.0,0.1238,0.0904,0.0969,0.1049
18-03-19 01:18:29.0,0.1230,0.0911,0.0969,0.1049
18-03-19 01:28:29.0,0.1230,0.0911,0.0969,0.1049
18-03-19 01:38:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 01:48:29.0,0.1230,0.0904,0.0976,0.1049
18-03-19 01:58:29.0,0.1230,0.0904,0.0969,0.1049
18-03-19 02:08:29.0,0.1230,0.0904,0.0962,0.1049
18-03-19 02:18:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 02:28:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 02:38:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 02:48:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 02:58:29.0,0.1223,0.0904,0.0969,0.1042
18-03-19 03:08:29.0,0.1230,0.0896,0.0969,0.1042
18-03-19 03:18:29.0,0.1223,0.0896,0.0962,0.1042
18-03-19 03:28:29.0,0.1223,0.0904,0.0962,0.1042
18-03-19 03:38:29.0,0.1223,0.0896,0.0962,0.1034
18-03-19 03:48:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 03:58:29.0,0.1230,0.0896,0.0969,0.1049
18-03-19 04:08:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 04:18:29.0,0.1223,0.0896,0.0969,0.1049
18-03-19 04:28:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 04:38:29.0,0.1230,0.0904,0.0969,0.1049
18-03-19 04:48:29.0,0.1223,0.0904,0.0969,0.1042
18-03-19 04:58:29.0,0.1230,0.0896,0.0969,0.1049
18-03-19 05:08:29.0,0.1230,0.0904,0.0969,0.1034
18-03-19 05:18:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 05:28:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 05:38:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 05:48:29.0,0.1230,0.0904,0.0969,0.1034
18-03-19 05:58:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 06:08:29.0,0.1216,0.0904,0.0962,0.1042
18-03-19 06:18:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 06:28:29.0,0.1223,0.0896,0.0962,0.1042
18-03-19 06:38:29.0,0.1223,0.0904,0.0962,0.1034
18-03-19 06:48:29.0,0.1223,0.0896,0.0962,0.1034
18-03-19 06:58:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 07:08:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 07:18:29.0,0.1223,0.0896,0.0969,0.1042
18-03-19 07:28:29.0,0.1238,0.0904,0.0969,0.1042
18-03-19 07:38:29.0,0.1230,0.0904,0.0969,0.1042
18-03-19 07:48:29.0,0.1238,0.0918,0.0969,0.1049
18-03-19 07:58:29.0,0.1238,0.0918,0.0969,0.1049
18-03-19 08:08:29.0,0.1238,0.0925,0.0976,0.1042
18-03-19 08:18:29.0,0.1238,0.0925,0.0976,0.1049
18-03-19 08:28:29.0,0.1245,0.0933,0.0976,0.1049
18-03-19 08:38:29.0,0.1245,0.0933,0.0983,0.1049
18-03-19 08:48:29.0,0.1245,0.0947,0.0991,0.1049
18-03-19 08:58:29.0,0.1245,0.0940,0.0991,0.1056
18-03-19 09:08:29.0,0.1245,0.0947,0.0991,0.1056
18-03-19 09:18:29.0,0.1245,0.0954,0.0998,0.1049
